MunicipalCodeFIPS,Region,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
81,San Mateo County,460722.8565705044,556979.1749019553,592225.7374929822,661187.7571086065,769600.1961832113,821453.9942449549,822232.3015017048,747953.418530655,653907.3139886531,647764.46068147,599328.531015433,615768.751572406,739355.958239702,840972.8510583169,971580.2328306222,1078448.022060446,1148269.75447401,1304140.1372096923,1308074.2260773217,1349306.567211913,1478887.9382102874,1621875.1470234322
99,Stanislaus County,151970.62122854905,210553.95164601182,243389.75947486566,286522.17875924765,361496.0002204668,416525.6271860692,373459.9503972934,245852.16953244453,165737.03936693756,156489.08998629285,147550.1493062261,144744.41793179934,175813.6033720231,217173.27233705248,240728.30905968347,264998.03690222924,288458.40677646577,314777.03324985364,331895.59188628505,351579.24801811273,404758.69939686015,450653.8848520753
97,Sonoma County,271037.6198719325,363646.30639318883,402235.1462005549,465503.55284993356,553643.2100212005,585532.751694728,545226.2747634856,463543.4075737828,379845.1293696878,370283.45632011653,341154.0783927422,325365.8512802941,385246.33886391605,448933.1047757,498069.7671671339,548074.7018990071,586561.5569536772,645010.8572462047,645039.2247483252,659999.5264328303,739184.0381456712,798511.8469851845
107,Tulare County,103746.32467137527,108742.03969566703,119680.75415269069,146071.86478723362,193016.92385104942,235885.97535023306,232166.1338198278,192315.5140959432,151697.6124350789,141845.7131600195,125986.831473945,123380.02269496479,142319.85692751867,160544.98976725506,170454.4950938884,183064.01650744633,202456.15852549308,217531.96815041453,230102.36430732204,244198.71679143238,286270.39055015036,327662.22290131013
95,Solano County,207756.2947001982,287692.9026107841,331918.1031531081,387735.45319645136,468825.7826991245,516321.22247242165,481036.5383726656,354221.1340305717,246375.62736973702,231383.47800953197,215551.18090523747,207743.87750358274,256286.29426753498,316489.948451233,350072.8300802829,383369.52322789904,415143.37627611967,451337.21148365526,465384.76398015773,485547.4274090041,546519.5006050931,597932.2077181338
83,Santa Barbara County,252040.5286363242,340645.6558172514,405220.0109602686,476896.28433929704,572236.7419596593,611666.4713025986,557201.8222922002,460477.94825981493,375691.95079657243,376533.2513241938,339575.46977029776,321029.6286920915,376108.7687880215,433457.3432994829,469791.77411168005,506260.03303140675,528440.9499241975,552333.0893835297,563842.5983200617,609954.124815398,729222.8171468949,879583.8007536904
53,Monterey County,263865.50178378733,362097.37085810816,400970.0332521086,475951.53757004626,599460.5866042835,665559.9838043064,617272.8857164079,469303.4212562551,330055.2523465731,318599.57186659676,297183.0912944998,290503.42798121454,335895.15638152574,393185.31415552064,424898.8089281749,467166.80125644593,504465.03330183047,538244.916091677,564858.6080656772,605516.6879867326,712949.445288288,806329.1651117915
61,Placer County,248289.5377603574,323411.71379083203,366186.43698355294,427761.8724998183,521480.8785916813,551371.7074198246,504786.3331653012,407552.5323867558,340539.00510961894,318010.5604179274,295716.62460575573,292041.0442170869,346304.0528223379,388677.56376725854,413302.3325439801,439780.1706370725,469642.8915032414,500309.2418475758,519611.48650866264,544662.8116333087,633247.5060501007,706412.2776147478
79,San Luis Obispo County,209715.80255752723,294244.78547330666,345013.01098550955,402965.3833435174,479664.7400844277,512477.15060365637,486875.3982301595,441005.1441575919,383267.6921158596,364260.58572138305,336893.7658644869,346966.5929299514,401185.07044628676,445213.6729658488,476496.71083966485,509077.2650949119,564947.2683788397,599923.1506642849,612790.3435106974,642792.1043362905,740634.8602198431,850736.7631621488
47,Merced County,209715.80255752723,173065.96085134358,200167.37459204116,240354.29198889577,311703.9918506183,365901.1401044592,322632.81418880384,205955.87114105307,121000.34472837178,123525.27687328354,122482.3358320553,120901.29332671686,144910.0865095123,178114.81682123998,196901.5657746368,215977.1884582946,238879.13260293062,262637.26279525895,283985.7824577166,301080.17420416995,352857.70600930904,404832.16820677347
87,Santa Cruz County,305110.47967866337,407983.5878915728,442157.9461891591,496418.455094375,596362.6142067317,640975.6970565993,618250.8369384536,560784.4199186751,474656.37339243066,465690.16617623135,433323.05819365685,432386.6531814253,495814.0569104617,554894.7852296581,619651.7053280907,681129.8732776082,730586.0184956862,792031.7653006107,794973.3694540396,832540.2145176862,1009116.3136695074,1177240.298421594
41,Marin County,472684.6703267416,588463.2998344161,630567.9750211063,698901.8068555212,800179.1540577797,848615.8544618486,836589.0983174412,774142.7340521296,662605.5551333631,643252.7393108074,591976.9351655237,612585.9782563123,729515.3948802557,806213.3882915354,895596.8095032667,965437.599455528,1014741.6864137779,1091073.248852595,1096807.3085530328,1145461.6268236323,1356155.6076281837,1535791.3504621221
7,Butte County,472684.6703267416,161422.32888919735,191717.60194697173,230315.29254910187,274203.95605253405,299181.5943221505,287590.46901862737,260718.26053309173,223612.3962289385,207442.06199741873,190960.63175621652,182138.33046558138,204124.3958675781,223089.408354439,236632.51955220022,253697.6473991629,273920.2258923292,294389.4652832839,324629.50938501005,339346.5326307373,383615.1843739073,415455.41705560306
113,Yolo County,183151.01952037608,253938.47977561722,303450.9366647632,347678.1537076437,425598.0201767928,465299.82969701244,428979.2867916298,353249.21060656005,299555.3465845913,283448.29580695526,261822.61737256334,246667.5026670556,284495.06853017467,326712.6618165937,351728.3719833342,381319.3884007367,417937.0977078416,449186.65432758565,464151.3572155752,482218.4761133692,547944.6103830383,613541.6867215738
17,El Dorado County,218371.2149490699,293894.5929851615,339434.59340690984,393492.7581849044,477907.6658567038,527664.965080856,494105.32517443626,438147.1663065906,371923.1108369085,333742.89973628934,304609.15129795653,286737.76270477055,327484.31120333576,371529.2103914996,398846.99732385325,430531.86959947646,464375.6845680878,498541.54609974776,514425.7939432792,526528.3505143999,628251.3029951651,691532.9430938415
89,Shasta County,106236.30248359242,129173.63286784057,157813.77448371434,186890.4985887858,227464.3390883998,260829.4584934239,249983.24856105554,220509.7709961055,189798.95447184416,179634.31479604854,167620.2950761943,162488.13847763638,178411.88907757585,196603.28607736784,216478.72340130666,231360.3037337288,246493.56740423816,262403.6246431358,277279.0334821367,293479.2636324897,342684.1461953866,379367.3392370124
25,Imperial County,106236.30248359242,105248.54701590021,112070.08191520274,129169.3671865984,166070.31487395515,203333.26507977583,197245.02020617205,166621.7038257612,136956.4126219976,131262.91315274552,124461.01456165744,130599.69049574427,141933.21848170253,163079.4447504283,179721.92812047232,195229.63444673666,207715.3070162106,218790.02806597893,230824.01613392044,247183.40513398612,274420.6212735255,301559.10983300005
39,Madera County,106236.30248359242,105248.54701590021,115312.23628003914,142362.4380793191,181950.6358909567,219213.39579456614,212997.1965177931,170296.47611517692,142347.20882863554,137709.60284086157,134490.23955889032,136043.06723867482,158570.11809150048,183244.0106992602,197493.90475374868,209992.99691921333,227033.09220999115,254165.9998191597,269365.5273526372,287548.08360961865,341661.8746914072,392544.94569627073
31,Kings County,106236.30248359242,108442.12654882717,118492.65649383022,143094.8046139291,186994.86040942106,223952.42526927902,223957.15705886207,197977.90292610376,170381.94967102705,169233.82269005364,147914.8632632537,138537.50054072207,145979.0537596983,159505.54063236047,170353.73765678026,183971.4050320438,202612.61296770317,216885.42558810662,228753.20836060037,243976.58463595854,287517.78518080694,325576.77695285407
55,Napa County,251441.74499507816,341893.9294814596,395861.52421525354,461654.07144794357,542762.6444524144,592331.8972641212,568194.8921688158,514412.0078796695,418910.4132381126,379063.14721462614,358554.438345364,350174.6413513488,418273.61255856854,477997.89608369995,529312.2746851017,585087.7432660122,626995.0743381866,663922.153753542,686148.0921411114,714782.0104823682,831151.8144248467,908513.3972681784
23,Humboldt County,251441.74499507816,157334.5058358762,190052.50588810907,229186.17846625796,288325.0077703991,324529.0471586042,316026.37375658465,304797.4710171298,275657.5172324954,264951.8232362674,257527.6320816291,236742.7736241374,239157.39952403822,249407.91808995165,259176.869853684,280569.76999938855,306249.2785865229,322619.06480337,338651.41896239424,351263.3399737352,384973.79334953654,423569.9124468631
57,Nevada County,251441.74499507816,249577.36322118514,279913.2574126595,318095.48460493836,389494.74050230364,432338.5340526733,416820.7738112064,371523.5297259793,325764.73378550843,321748.46873014997,291438.6214302566,276274.7804920964,308450.60665071657,348645.6537864292,375680.36335221905,401760.1621301582,434223.0337064397,471408.95566534746,483113.5729456932,500024.0862477673,601608.1213016167,655702.3015152733
101,Sutter County,251441.74499507816,249577.36322118514,279913.2574126595,181831.7048510312,229529.46510103796,254911.7455248444,230041.13388763406,193968.20607687137,166454.77153223634,161315.81491714565,155221.03697497072,157887.61539460422,182610.4470526475,216050.50027145943,233661.09323609096,251481.52511971432,277562.4104071706,303053.44712234644,318599.05426965444,341566.37577900727,392692.3972241427,435148.6958126616
45,Mendocino County,251441.74499507816,249577.36322118514,213265.21715336593,258194.4967325577,305476.8154886055,327431.2108296243,351057.54340273165,309124.14912875957,266740.0872196163,258104.45031704524,248948.84606524894,242037.97960454435,264165.00739125715,295631.2313312497,316621.904346953,344219.4802822773,377622.0236163649,404457.5979037978,424114.32634009764,443740.83272432705,503837.5184774835,515783.3125072041
115,Yuba County,251441.74499507816,249577.36322118514,213265.21715336593,258194.4967325577,179152.02503844307,203503.336328688,190352.96491136984,166696.767802829,141469.51632824432,138139.7248010732,131707.89273499648,131705.80863667998,152049.33216318834,184355.46742916305,201031.06527891033,223107.53446015262,248179.1742965458,273093.32134877687,291275.18547588075,314465.0658417299,371635.0571583092,413854.16230463615
33,Lake County,251441.74499507816,249577.36322118514,213265.21715336593,258194.4967325577,179152.02503844307,203503.336328688,159539.99229678573,148845.76855578166,126117.01530925078,121060.68980880264,114405.45239319652,115237.05071381886,133761.74784461048,154481.14096064135,171143.27867090693,192462.75190649915,212088.37664921218,234791.29209070432,250352.31208254697,263630.65783654584,311676.87753697456,343688.63792903506
103,Tehama County,251441.74499507816,249577.36322118514,213265.21715336593,258194.4967325577,179152.02503844307,203503.336328688,159539.99229678573,148845.76855578166,126117.01530925078,121060.68980880264,114405.45239319652,117225.23991906243,134037.65330744648,155996.65218204234,172521.46655119865,185115.66486158027,197542.0871352425,214478.20173390128,234103.3746987239,255884.44104512964,297161.7303447328,326146.31107750145
69,San Benito County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,510758.67418069026,562592.0606552582,528079.4715140456,426876.7975400843,348937.6883667809,316967.7329735745,300152.0606195506,293691.15744195896,353740.7272565313,421079.48023298074,462502.53734172083,517165.32949491095,549720.2487174672,576618.915067368,593201.3609279657,618342.9050082222,723365.5786414252,799294.6720025811
109,Tuolumne County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,510758.67418069026,562592.0606552582,528079.4715140456,426876.7975400843,348937.6883667809,316967.7329735745,300152.0606195506,293691.15744195896,353740.7272565313,421079.48023298074,462502.53734172083,291848.5958174245,283371.10167770885,302551.2412283513,312071.2768886581,313094.4246705116,366017.16011748696,409449.40941177116
9,Calaveras County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,248839.75886938223,278451.4944180132,265655.0516047083,235014.8025288328,201943.22083159268,193597.45326605157,186689.9605674425,183661.62728000575,201222.83969214957,233514.4905913057,252413.37107716143,276023.13185875217,299046.922738476,321254.86516814097,334396.2436076076,344876.5259139946,422494.9201140865,475426.87297842774
93,Siskiyou County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,194384.52782080215,209109.20743544947,198156.66659536914,163303.27566276057,140134.59338127548,135289.6857867498,129225.22115548619,127381.9987840361,133612.68932009497,145276.97198421115,154002.9585524943,166321.8946690631,178634.76239494883,194036.32072572617,207902.8521665053,217704.32330658383,264481.86130259745,296329.59966933046
5,Amador County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,267102.3213532953,220452.6228070436,187940.14820582533,176799.65799031893,168321.3376080106,170353.11657717876,191821.81989853628,221384.82925330347,245584.1123247488,271686.84646886383,296177.07597407844,322332.2498211536,333556.2187108315,342022.83258833335,400344.49674388306,438870.19996223785
35,Lassen County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,178671.5624406245,147523.341841794,125303.20154178316,120256.55560225582,116597.64981039742,120342.53312753829,124267.73026359714,126506.47601612326,130866.61540783198,146833.0901717832,160968.30604035317,176190.35009140175,184944.92538444535,195339.25242362183,228715.154183524,239618.1388454917
21,Glenn County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,221572.15989950264,185681.76592026293,150621.5535977093,141533.5891834209,137209.62660169924,136880.99956638503,152627.30756844956,167758.30870970423,179719.1185550026,198403.76237789774,215656.23572531834,233637.1126342255,255001.01351200676,278694.4580129565,322741.25798422913,357228.000450183
15,Del Norte County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,275929.46456081857,236099.5745072765,200372.96345897324,195508.3539432681,185011.70968365562,185165.46123166336,190856.93623836336,201052.61174877046,209347.90825879519,226405.95338969302,246319.5273927357,271215.7236038142,275515.5671547559,294867.08329886704,323119.4985269826,353342.4413498896
11,Colusa County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,225142.50635253591,188452.6408719376,154567.58142897868,150985.2014779862,144442.39531325584,142066.34173480314,155471.12215507915,175920.41525657199,193344.26098528842,211945.09049813345,228836.00624571388,251977.89726469057,273227.22726302856,291329.49656058016,333324.69303962355,364166.64448092325
63,Plumas County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,262438.5220542666,215356.60319235452,177723.91461533343,170369.44188152932,165331.09371393477,172044.28912551005,178790.23590268847,195189.733542776,202355.84037184692,218865.22629261855,234842.2129244625,258685.20350722666,274208.7161511571,287614.31553579523,345043.6851283416,387166.4954480783
27,Inyo County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,262438.5220542666,215356.60319235452,177723.91461533343,170369.44188152932,165331.09371393477,172044.28912551005,178790.23590268847,195189.733542776,202355.84037184692,264773.5405236325,286420.2901413426,324355.16872613406,345611.8581151744,364403.1235726943,412393.6812269085,460107.36561617436
43,Mariposa County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,259884.08505882215,213252.14347320553,179973.5523578463,174436.123832822,162372.26253538197,164928.16046374262,174036.66157702255,196771.497158068,214804.7838855806,237429.3959365134,256660.98455290482,273873.74319349346,283208.2087478038,297305.95009236346,353785.5238921564,384204.42183505715
105,Trinity County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,225986.56674906515,175358.66207578662,149368.59933156916,152839.24550292984,154106.14725299223,158062.6535783522,172614.85534259715,185953.47630168733,196825.61955693676,214981.07252100704,237468.8423093443,251953.9876176349,250817.91318401415,265772.50922012323,307595.9034618664,321716.0543934297
51,Mono County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,423280.95384104527,360044.8190407038,301370.86094877566,307652.3709205237,309144.342705197,286493.1847289793,281457.57329042803,308110.72868116794,318661.96349846007,337285.7283358478,359791.68484327896,413497.3644236526,448489.9870600367,486249.7387697876,592443.6857775706,734508.7218320704
49,Modoc County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,237223.71734827125,124815.92151983856,104763.92449362796,103968.1007326831,102681.17556717334,96096.48999232498,100656.45159479702,106508.38932091021,109259.88948209886,113235.24171899438,121475.74853378808,130463.40397573076,137074.49705395446,137669.66871535408,169659.74329577532,190987.32711195012
91,Sierra County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,250348.26338418815,154677.61469961554,133886.87423743698,128484.1887559991,129849.15536009449,129164.20070636936,138953.39883233295,150045.0135207907,162388.94526276522,177080.21806788925,195153.55479798035,219733.9299005083,238480.10105948165,253845.17278462657,311386.98443750304,362562.2155900278
3,Alpine County,251441.74499507816,249577.36322118514,349091.1393165677,412987.6420318305,258048.68783710318,284093.75636711234,408472.18146139866,354362.6607778247,317530.1077179162,301086.6675770995,279080.99889854295,279283.40384704707,282702.8390706513,308087.35193041625,311636.93150176835,325943.034546575,329768.7028618522,343336.3750312148,355597.56482056045,368124.87974526786,439003.24258877477,496754.4502411667
