STATEFP,COUNTYFP,COUNTYNS,NAME,NAMELSAD,CSAFP,CBSAFP,ALAND,AWATER,INTPTLAT,INTPTLON,fullarea,YEAR_,total_burn_pyr,perc_burn
6,13,1675903,Contra Costa,Contra Costa County,488.0,41860.0,1856838508,225278783,37.919479,-121.9515431,2080903589.61329,2021.0,1084890.39308304,0.0521355433523306
6,13,1675903,Contra Costa,Contra Costa County,488.0,41860.0,1856838508,225278783,37.919479,-121.9515431,2080903589.61329,2022.0,1818222.52860749,0.0873765866752812
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2000.0,974742.706116909,0.0506772438823754
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2002.0,150172.229687728,0.0078075113160501
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2003.0,17538284.1925396,0.911822063121072
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2004.0,19893.8462116102,0.0010342886280631
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2007.0,81529.6390272937,0.0042387569301109
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2008.0,115272.707084755,0.0059930718673314
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2012.0,587061.145539681,0.0305215321537505
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2014.0,381000.73815346,0.0198083732308043
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2015.0,71897514.8479764,3.73797913195218
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2016.0,2628036.17242714,0.13663259976815
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2017.0,15278184.2933878,0.794318610087683
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2018.0,53505040.9464345,2.78174742110225
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2019.0,394901.66077374,0.0205310874828804
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2020.0,51454864.8663003,2.67515798723137
6,3,1675840,Alpine,Alpine County,,,1912292607,12557304,38.6217831,-119.7983522,1923432750.95887,2021.0,219258872.840664,11.3993521599005
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2001.0,2669849.87926108,0.0577507811843932
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2002.0,16828116.7020704,0.364004318353537
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2003.0,1213994.04407424,0.0262595679791149
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2004.0,30843203.4988871,0.66716076814885
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2005.0,352695.761483967,0.0076290640550025
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2006.0,1251627.72505472,0.027073611679605
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2007.0,12926410.6338938,0.279607598096196
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2008.0,1097208.5122384,0.0237334125772909
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2009.0,28837.3375812035,0.000623772439615
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2011.0,2758506.56043453,0.05966848923036
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2012.0,179163.037314047,0.0038754258973985
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2013.0,2493172.30614042,0.0539291176726212
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2014.0,292205553.408771,6.32061716535345
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2015.0,428960.171272151,0.0092787183206023
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2016.0,23346243.591986,0.50499611069199
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2017.0,4060525.85527505,0.0878321069596846
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2018.0,2080207.80474595,0.044996397244327
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2019.0,14628530.3985958,0.316425677960726
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2020.0,6972647.35776703,0.150823398334961
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2021.0,889277148.311589,19.2357069973677
6,17,277273,El Dorado,El Dorado County,472.0,40900.0,4423312022,203340010,38.7856116,-120.5342245,4623054137.98038,2022.0,54284715.8942258,1.17421761186514
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2000.0,1577281.09492522,0.0595421213091682
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2002.0,6121261.62989282,0.231076695019613
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2003.0,6593506.90426728,0.248903882262872
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2004.0,26743816.0316722,1.00957498542985
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2005.0,2501597.90379543,0.0944349401852245
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2006.0,59746130.7572457,2.25540734416145
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2007.0,4629847.67002679,0.174776044992015
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2008.0,1292198.23473045,0.0487802867195728
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2009.0,1679164.32626426,0.0633881977880391
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2012.0,3450371.32201277,0.130250992342427
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2014.0,28333499.0227288,1.06958527643071
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2015.0,39174581.9589799,1.47883450752203
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2016.0,23348597.1990967,0.881405991170799
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2017.0,9568922.73655705,0.361225377145062
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2018.0,238370497.6646,8.99845001258027
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2019.0,8806694.80397692,0.332451388682927
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2020.0,308739541.308428,11.6548707016583
6,113,277321,Yolo,Yolo County,472.0,40900.0,2628145869,22877242,38.6796091,-121.90275,2649017301.10571,2021.0,168295.216920031,0.0063531188282456
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2002.0,5211829.6358429,0.31274339170644
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2003.0,59045.4017570798,0.0035431049171644
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2004.0,2317428.53133414,0.13906065807339
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2005.0,85438.0321973138,0.0051268329621427
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2006.0,1570235.12631263,0.0942242347682151
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2007.0,2196782.57731632,0.131821122729467
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2008.0,7978854.75889867,0.478782744944324
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2009.0,13413007.8873425,0.804866980076242
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2010.0,7583970.26836718,0.455087128715472
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2011.0,3173350.32360727,0.190421485854489
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2012.0,2819704.46340099,0.169200453412594
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2013.0,2384977.01048256,0.143114002474406
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2014.0,134075.9927881,0.0080454242868161
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2015.0,1055827.31399062,0.0633564483694648
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2016.0,2255334.28069277,0.1353346025597
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2017.0,53474345.5895336,3.20880561673393
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2018.0,281849.002923451,0.0169127579530145
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2019.0,979973.39093319,0.0588047237681706
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2020.0,9755447.17110664,0.585389747762056
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2021.0,7002048.23376501,0.420168053548742
6,115,277322,Yuba,Yuba County,472.0,49700.0,1636887865,31084093,39.27013,-121.3442587,1666487533.8869,2022.0,1145038.84323599,0.0687097154915594
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2000.0,6819387.71771719,0.189412575094176
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2001.0,1318817.71391107,0.0366309512836046
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2002.0,256144.230675299,0.0071145593029818
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2003.0,2556974.26374746,0.0710214904613268
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2004.0,544925.99294956,0.0151356455788789
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2005.0,63274.0889034755,0.0017574756872684
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2006.0,353847.080654923,0.0098283144339007
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2007.0,1987979.55525209,0.0552173219036332
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2008.0,15320450.6984274,0.425534687058961
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2010.0,357767.63819582,0.0099372102659557
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2011.0,715004.248337586,0.019859670909903
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2012.0,501942.058269282,0.0139417410683143
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2013.0,1805981.72360807,0.0501622232085279
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2015.0,3006255.72616048,0.0835005519636716
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2016.0,1154151.17015602,0.0320572394819618
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2017.0,551408.597847982,0.0153157038096109
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2018.0,10985326.4998523,0.305124017979118
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2019.0,892064.329165775,0.0247776206209772
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2020.0,9846165.63736789,0.273483143264063
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2021.0,654016.948423147,0.0181657121553916
6,69,277299,San Benito,San Benito County,488.0,41940.0,3596591085,4719300,36.6116507,-121.0858108,3600282459.77153,2022.0,980124.453518325,0.0272235432766718
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2000.0,115055.490832822,0.0010975977897918
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2001.0,1531936.49354045,0.0146142534983804
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2002.0,146706.946001448,0.0013995439810193
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2003.0,96763805.7405038,0.923100136671834
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2004.0,10588149.7807739,0.101008041539266
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2006.0,27035581.381947,0.25791202276195
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2007.0,607540.230913976,0.0057957669802106
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2008.0,43301316.607422,0.413082670451956
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2009.0,21038607.8642835,0.200702542094993
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2010.0,817972.172666757,0.007803229922636
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2011.0,2594862.38541718,0.0247542746411488
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2012.0,819979.128883827,0.0078223757338626
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2013.0,50243827.0040225,0.479312313311745
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2014.0,2488739.14649569,0.0237418880819099
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2015.0,154730379.665509,1.47608533504309
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2016.0,2758999.05948377,0.0263200934419311
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2017.0,648541.939353124,0.00618691202018
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2018.0,16260894.9722434,0.155124473003247
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2020.0,216428766.686694,2.06467100564418
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2021.0,9929186.31428578,0.0947217110118346
6,23,1681908,Humboldt,Humboldt County,,21700.0,9241565229,1253726036,40.7066554,-123.9261757,10482482007.7893,2022.0,125953691.34146,1.20156363013899
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2000.0,20044337.0593764,0.105934557799198
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2001.0,14989386.1658384,0.0792190826993062
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2002.0,3241689.05024044,0.0171323648690633
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2003.0,87871009.3234768,0.464399320789576
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2004.0,160851337.91028,0.850101218237298
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2005.0,67536197.2858363,0.356929599303848
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2006.0,208159685.508991,1.10012639333961
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2007.0,20700797.4834867,0.109403958884143
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2008.0,8095054.22519645,0.0427824570683704
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2009.0,18039122.9392729,0.095336977521206
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2010.0,17333124.4645628,0.0916057672544972
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2011.0,12039864.0742748,0.0636308236532134
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2012.0,31240758.0892064,0.165107775013376
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2013.0,228697389.590347,1.20866840166966
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2014.0,797950.083822989,0.0042171756055199
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2015.0,7874596.25204818,0.0416173340797882
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2016.0,7192516.91326379,0.0380125367285935
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2017.0,63755451.2478143,0.336948311895712
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2018.0,126014353.097388,0.665987342568623
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2019.0,22713055.9772344,0.120038768759939
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2020.0,125337928.921498,0.662412432820032
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2021.0,6725735.01138815,0.0355455888710821
6,65,277297,Riverside,Riverside County,348.0,40140.0,18671924669,242973907,33.7298275,-116.0022389,18921433643.3735,2022.0,114423454.081565,0.604729304545258
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2000.0,29762867.5768063,0.140743083260366
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2001.0,6986954.89630949,0.0330400144465256
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2002.0,15707561.4767013,0.0742781463186521
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2003.0,41514639.3568175,0.196315033436963
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2004.0,8447421.24869374,0.0399462890822654
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2005.0,48244889.7428216,0.22814113984274
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2006.0,65194875.4139239,0.308294479853197
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2007.0,72555029.2601436,0.343099282949349
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2008.0,156194853.117941,0.738616504625724
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2009.0,11244674.7626204,0.0531739823881928
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2010.0,82000722.7881112,0.387766216578239
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2011.0,422880508.676823,1.99972353094999
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2012.0,69319468.9461389,0.327798918040197
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2013.0,17753107.3546208,0.0839511535672303
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2014.0,34516860.274388,0.163223833420889
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2015.0,565540.510376155,0.0026743362323396
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2016.0,264455537.293803,1.25056121047327
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2017.0,28638281.1891698,0.135425122711701
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2018.0,18365330.8240666,0.0868462448588139
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2019.0,16461929.1699712,0.0778454112936692
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2020.0,47740581.0646188,0.225756357593447
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2021.0,135103269.901045,0.638878317600297
6,29,2054176,Kern,Kern County,,12540.0,21068632654,78405068,35.3466288,-118.7295064,21146948672.2462,2022.0,18331814.6880657,0.0866877532649654
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2001.0,29615126.8547585,0.989698241963861
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2002.0,446286.789462706,0.0149143123076633
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2003.0,1875367.60933101,0.0626722970019169
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2005.0,2555.25193094268,8.53931288638862e-05
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2006.0,1108427.37716871,0.0370421721273909
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2008.0,25831642.7152302,0.863259222480558
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2009.0,2276167.49727735,0.0760664974193317
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2012.0,223577214.542393,7.4716538362634
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2014.0,97589.2916988818,0.003261304633357
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2015.0,42265514.5871433,1.41245741366367
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2017.0,326529.334673925,0.0109121770796834
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2018.0,298295598.464621,9.96864308006694
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2019.0,994718.20024383,0.0332421623199156
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2020.0,9069975.30474814,0.303106539363769
6,11,1675902,Colusa,Colusa County,,,2980332727,14608884,39.1777385,-122.2375629,2992339038.20958,2021.0,22476.6532201712,0.0007511399254283
